order_id,date,region,category,product,customer,quantity,price,revenue,cost,profit
ORD1550,2025-09-13,North,Furniture,Standing Desk,Customer_047,5,480.33,2401.65,1623.9,777.75
ORD1551,2025-09-14,Central,Electronics,Smartwatch,Customer_007,3,362.96,1088.88,808.83,280.05
ORD1552,2025-09-14,North,Electronics,Laptop,Customer_054,1,1222.85,1222.85,687.31,535.54
ORD1553,2025-09-14,South,Groceries,Snack Box,Customer_027,3,6.85,20.55,13.74,6.81
ORD1554,2025-09-14,East,Electronics,Headphones,Customer_080,1,155.22,155.22,111.08,44.14
ORD1555,2025-09-15,North,Electronics,Tablet,Customer_064,1,703.14,703.14,436.42,266.72
ORD1556,2025-09-15,East,Furniture,Standing Desk,Customer_091,5,500.08,2500.4,1983.52,516.88
ORD1557,2025-09-15,South,Groceries,Snack Box,Customer_089,5,7.41,37.05,24.97,12.08
ORD1558,2025-09-15,North,Groceries,Snack Box,Customer_107,1,8.52,8.52,6.12,2.4
ORD1559,2025-09-15,North,Groceries,Coffee Beans,Customer_116,5,24.14,120.7,68.65,52.05
ORD1560,2025-09-15,North,Apparel,Jeans,Customer_013,3,57.41,172.23,106.1,66.13
ORD1561,2025-09-16,East,Furniture,Office Chair,Customer_055,3,352.72,1058.16,794.04,264.12
ORD1562,2025-09-16,South,Electronics,Laptop,Customer_085,1,1381.0,1381.0,762.89,618.11
ORD1563,2025-09-16,East,Furniture,Bookshelf,Customer_113,4,97.2,388.8,306.67,82.13
ORD1564,2025-09-16,West,Electronics,Headphones,Customer_059,2,253.74,507.48,293.56,213.92
ORD1565,2025-09-16,South,Apparel,Sneakers,Customer_015,4,136.59,546.36,409.76,136.6
ORD1566,2025-09-16,Central,Furniture,Office Chair,Customer_062,2,394.1,788.2,453.95,334.25
ORD1567,2025-09-17,South,Furniture,Sofa,Customer_062,5,1001.25,5006.25,2789.5,2216.75
ORD1568,2025-09-17,East,Groceries,Coffee Beans,Customer_084,4,23.09,92.36,51.86,40.5
ORD1569,2025-09-17,Central,Apparel,T-Shirt,Customer_093,5,31.14,155.7,115.51,40.19
ORD1570,2025-09-17,South,Furniture,Bookshelf,Customer_062,5,123.06,615.3,353.07,262.23
ORD1571,2025-09-17,Central,Apparel,Sneakers,Customer_007,5,60.81,304.05,235.04,69.01
ORD1572,2025-09-17,South,Electronics,Smartphone,Customer_010,4,755.01,3020.04,2304.19,715.85
ORD1573,2025-09-17,South,Groceries,Snack Box,Customer_071,3,8.61,25.83,14.53,11.3
ORD1574,2025-09-17,Central,Groceries,Snack Box,Customer_058,1,17.26,17.26,11.47,5.79
ORD1575,2025-09-17,North,Electronics,Smartwatch,Customer_014,1,234.12,234.12,186.16,47.96
ORD1576,2025-09-18,North,Groceries,Snack Box,Customer_102,5,5.54,27.7,15.24,12.46
ORD1577,2025-09-18,East,Apparel,Jeans,Customer_106,4,69.28,277.12,218.26,58.86
ORD1578,2025-09-18,Central,Electronics,Smartphone,Customer_077,3,1059.89,3179.67,2194.09,985.58
ORD1579,2025-09-19,East,Groceries,Coffee Beans,Customer_107,2,9.66,19.32,10.64,8.68
ORD1580,2025-09-19,West,Apparel,Jacket,Customer_018,1,155.31,155.31,120.24,35.07
ORD1581,2025-09-19,West,Groceries,Coffee Beans,Customer_028,2,12.32,24.64,14.71,9.93
ORD1582,2025-09-20,North,Groceries,Coffee Beans,Customer_119,1,20.19,20.19,14.93,5.26
ORD1583,2025-09-20,South,Electronics,Smartwatch,Customer_064,5,237.22,1186.1,935.89,250.21
ORD1584,2025-09-20,Central,Electronics,Tablet,Customer_062,5,715.35,3576.75,2803.55,773.2
ORD1585,2025-09-20,Central,Furniture,Standing Desk,Customer_078,2,478.72,957.44,551.38,406.06
ORD1586,2025-09-20,South,Apparel,Sneakers,Customer_036,5,98.61,493.05,384.07,108.98
ORD1587,2025-09-20,South,Groceries,Snack Box,Customer_053,4,19.56,78.24,58.77,19.47
ORD1588,2025-09-20,South,Apparel,Jacket,Customer_027,5,156.78,783.9,555.12,228.78
ORD1589,2025-09-20,South,Apparel,Jacket,Customer_065,2,188.18,376.36,299.33,77.03
ORD1590,2025-09-21,West,Electronics,Headphones,Customer_087,5,190.57,952.85,660.0,292.85
ORD1591,2025-09-21,West,Apparel,Sneakers,Customer_019,5,153.16,765.8,441.57,324.23
ORD1592,2025-09-21,East,Electronics,Laptop,Customer_019,2,859.92,1719.84,1368.79,351.05
ORD1593,2025-09-22,West,Electronics,Headphones,Customer_014,5,101.0,505.0,281.83,223.17
ORD1594,2025-09-22,North,Furniture,Sofa,Customer_119,3,513.84,1541.52,1114.88,426.64
ORD1595,2025-09-22,North,Groceries,Snack Box,Customer_002,3,11.25,33.75,26.71,7.04
ORD1596,2025-09-22,East,Apparel,Jeans,Customer_097,4,67.23,268.92,203.71,65.21
ORD1597,2025-09-22,North,Furniture,Standing Desk,Customer_024,2,282.38,564.76,449.47,115.29
ORD1598,2025-09-22,East,Furniture,Office Chair,Customer_017,4,200.7,802.8,497.56,305.24
ORD1599,2025-09-23,East,Electronics,Headphones,Customer_077,2,166.58,333.16,186.56,146.6
ORD1600,2025-09-23,Central,Electronics,Tablet,Customer_071,3,790.2,2370.6,1594.56,776.04
ORD1601,2025-09-23,South,Apparel,T-Shirt,Customer_067,3,33.52,100.56,68.52,32.04
ORD1602,2025-09-23,North,Electronics,Tablet,Customer_045,5,311.56,1557.8,1065.94,491.86
ORD1603,2025-09-23,South,Furniture,Standing Desk,Customer_097,3,448.5,1345.5,861.39,484.11
ORD1604,2025-09-23,East,Groceries,Organic Tea,Customer_058,1,19.18,19.18,11.1,8.08
ORD1605,2025-09-23,North,Furniture,Standing Desk,Customer_050,3,581.5,1744.5,1125.8,618.7
ORD1606,2025-09-23,East,Apparel,Jacket,Customer_066,5,53.71,268.55,202.9,65.65
ORD1607,2025-09-23,North,Groceries,Snack Box,Customer_013,2,5.66,11.32,7.13,4.19
ORD1608,2025-09-23,South,Furniture,Office Chair,Customer_111,2,280.62,561.24,402.74,158.5
ORD1609,2025-09-23,North,Groceries,Coffee Beans,Customer_096,4,11.49,45.96,32.71,13.25
ORD1610,2025-09-24,North,Furniture,Office Chair,Customer_007,3,226.95,680.85,380.92,299.93
ORD1611,2025-09-24,East,Furniture,Bookshelf,Customer_053,5,129.29,646.45,488.33,158.12
ORD1612,2025-09-24,West,Groceries,Snack Box,Customer_087,4,14.45,57.8,36.36,21.44
ORD1613,2025-09-24,Central,Electronics,Tablet,Customer_006,5,204.13,1020.65,577.49,443.16
ORD1614,2025-09-24,East,Electronics,Headphones,Customer_078,1,282.01,282.01,175.54,106.47
ORD1615,2025-09-24,North,Electronics,Headphones,Customer_061,4,241.32,965.28,622.95,342.33
ORD1616,2025-09-24,Central,Furniture,Standing Desk,Customer_038,4,211.37,845.48,633.43,212.05
ORD1617,2025-09-24,North,Furniture,Bookshelf,Customer_071,3,148.37,445.11,351.35,93.76
ORD1618,2025-09-24,Central,Furniture,Office Chair,Customer_071,5,93.37,466.85,326.4,140.45
ORD1619,2025-09-24,Central,Electronics,Headphones,Customer_019,3,102.51,307.53,185.42,122.11
ORD1620,2025-09-24,South,Furniture,Standing Desk,Customer_086,3,249.35,748.05,447.77,300.28
ORD1621,2025-09-24,North,Electronics,Tablet,Customer_033,5,522.89,2614.45,1485.76,1128.69
ORD1622,2025-09-25,Central,Groceries,Snack Box,Customer_009,2,10.36,20.72,11.91,8.81
ORD1623,2025-09-25,East,Furniture,Bookshelf,Customer_089,3,117.74,353.22,248.7,104.52
ORD1624,2025-09-25,East,Furniture,Bookshelf,Customer_032,4,169.23,676.92,400.84,276.08
ORD1625,2025-09-25,East,Furniture,Sofa,Customer_113,3,549.01,1647.03,961.17,685.86
ORD1626,2025-09-25,North,Groceries,Snack Box,Customer_023,3,11.68,35.04,23.54,11.5
ORD1627,2025-09-25,South,Electronics,Headphones,Customer_034,2,264.68,529.36,409.1,120.26
ORD1628,2025-09-25,Central,Electronics,Laptop,Customer_075,5,1413.68,7068.4,5003.77,2064.63
ORD1629,2025-09-25,Central,Groceries,Organic Tea,Customer_115,1,9.4,9.4,6.47,2.93
ORD1630,2025-09-25,Central,Groceries,Organic Tea,Customer_094,3,18.4,55.2,35.78,19.42
ORD1631,2025-09-25,East,Apparel,Jeans,Customer_065,5,57.88,289.4,165.72,123.68
ORD1632,2025-09-25,Central,Electronics,Smartphone,Customer_018,5,1063.18,5315.9,3832.98,1482.92
ORD1633,2025-09-26,South,Groceries,Coffee Beans,Customer_095,5,11.05,55.25,39.5,15.75
ORD1634,2025-09-26,East,Groceries,Snack Box,Customer_048,4,5.61,22.44,13.64,8.8
ORD1635,2025-09-26,East,Furniture,Office Chair,Customer_050,5,293.95,1469.75,1141.9,327.85
ORD1636,2025-09-26,East,Groceries,Snack Box,Customer_014,1,18.22,18.22,14.49,3.73
ORD1637,2025-09-26,West,Apparel,Jacket,Customer_047,5,136.79,683.95,405.9,278.05
ORD1638,2025-09-26,East,Electronics,Tablet,Customer_105,2,376.11,752.22,510.83,241.39
ORD1639,2025-09-26,South,Apparel,Sneakers,Customer_057,5,150.97,754.85,416.41,338.44
ORD1640,2025-09-26,South,Furniture,Standing Desk,Customer_021,3,184.69,554.07,334.04,220.03
ORD1641,2025-09-26,North,Apparel,T-Shirt,Customer_062,4,29.83,119.32,89.82,29.5
ORD1642,2025-09-26,West,Groceries,Snack Box,Customer_003,2,8.16,16.32,11.62,4.7
ORD1643,2025-09-27,South,Furniture,Standing Desk,Customer_008,1,433.29,433.29,334.8,98.49
ORD1644,2025-09-27,Central,Furniture,Bookshelf,Customer_073,5,187.59,937.95,740.57,197.38
ORD1645,2025-09-27,West,Electronics,Headphones,Customer_112,2,286.81,573.62,379.91,193.71
ORD1646,2025-09-27,Central,Groceries,Coffee Beans,Customer_106,4,11.73,46.92,32.85,14.07
ORD1647,2025-09-27,Central,Furniture,Bookshelf,Customer_076,3,66.84,200.52,156.52,44.0
ORD1648,2025-09-27,South,Electronics,Smartphone,Customer_067,2,640.39,1280.78,739.19,541.59
ORD1649,2025-09-27,Central,Groceries,Coffee Beans,Customer_077,2,18.29,36.58,24.47,12.11
ORD1650,2025-09-27,South,Electronics,Tablet,Customer_116,1,552.33,552.33,316.65,235.68
ORD1651,2025-09-28,Central,Electronics,Smartwatch,Customer_055,3,256.61,769.83,591.77,178.06
ORD1652,2025-09-28,Central,Furniture,Sofa,Customer_013,4,1010.6,4042.4,2577.55,1464.85
ORD1653,2025-09-28,North,Groceries,Coffee Beans,Customer_037,2,12.33,24.66,19.17,5.49
ORD1654,2025-09-28,North,Groceries,Snack Box,Customer_067,1,7.84,7.84,5.44,2.4
ORD1655,2025-09-28,North,Electronics,Smartwatch,Customer_020,3,296.36,889.08,579.87,309.21
ORD1656,2025-09-28,West,Groceries,Organic Tea,Customer_073,3,15.37,46.11,35.22,10.89
ORD1657,2025-09-28,West,Apparel,Jacket,Customer_071,4,198.77,795.08,587.36,207.72
ORD1658,2025-09-28,East,Groceries,Coffee Beans,Customer_074,5,14.29,71.45,47.94,23.51
ORD1659,2025-09-28,West,Apparel,Sneakers,Customer_101,1,143.01,143.01,105.39,37.62
ORD1660,2025-09-29,North,Furniture,Sofa,Customer_021,5,1007.47,5037.35,3543.81,1493.54
ORD1661,2025-09-29,West,Groceries,Organic Tea,Customer_119,1,6.08,6.08,4.6,1.48
ORD1662,2025-09-29,Central,Groceries,Coffee Beans,Customer_005,2,9.09,18.18,11.68,6.5
ORD1663,2025-09-29,Central,Groceries,Snack Box,Customer_008,5,14.21,71.05,44.17,26.88
ORD1664,2025-09-29,Central,Furniture,Sofa,Customer_037,2,695.07,1390.14,1060.18,329.96
ORD1665,2025-09-29,South,Furniture,Office Chair,Customer_079,5,330.87,1654.35,1123.23,531.12
ORD1666,2025-09-29,North,Furniture,Office Chair,Customer_036,1,195.12,195.12,154.91,40.21
ORD1667,2025-09-30,Central,Groceries,Snack Box,Customer_002,4,15.04,60.16,41.9,18.26
ORD1668,2025-09-30,East,Electronics,Laptop,Customer_045,5,1139.67,5698.35,4437.6,1260.75
ORD1669,2025-09-30,West,Apparel,Jeans,Customer_074,2,66.38,132.76,88.11,44.65
ORD1670,2025-09-30,North,Electronics,Headphones,Customer_065,5,93.76,468.8,270.32,198.48
ORD1671,2025-09-30,Central,Apparel,Jacket,Customer_105,5,192.05,960.25,757.81,202.44
ORD1672,2025-09-30,South,Apparel,Sneakers,Customer_097,5,175.25,876.25,587.88,288.37
ORD1673,2025-10-01,North,Groceries,Organic Tea,Customer_049,4,19.79,79.16,45.84,33.32
ORD1674,2025-10-01,Central,Furniture,Standing Desk,Customer_069,4,510.07,2040.28,1609.5,430.78
ORD1675,2025-10-01,East,Electronics,Headphones,Customer_010,1,112.06,112.06,72.81,39.25
ORD1676,2025-10-01,East,Furniture,Sofa,Customer_024,2,582.49,1164.98,901.2,263.78
ORD1677,2025-10-01,East,Furniture,Sofa,Customer_027,2,963.4,1926.8,1414.0,512.8
ORD1678,2025-10-02,North,Furniture,Standing Desk,Customer_016,5,525.72,2628.6,1679.69,948.91
ORD1679,2025-10-02,West,Electronics,Smartwatch,Customer_048,5,284.15,1420.75,1121.68,299.07
ORD1680,2025-10-02,West,Apparel,Sneakers,Customer_024,5,165.74,828.7,635.77,192.93
ORD1681,2025-10-02,Central,Apparel,Sneakers,Customer_103,5,71.09,355.45,206.89,148.56
ORD1682,2025-10-02,West,Groceries,Snack Box,Customer_111,1,19.09,19.09,12.9,6.19
ORD1683,2025-10-02,North,Furniture,Sofa,Customer_002,5,1178.86,5894.3,3919.81,1974.49
ORD1684,2025-10-02,East,Furniture,Sofa,Customer_024,3,822.91,2468.73,1580.98,887.75
ORD1685,2025-10-02,South,Apparel,Jeans,Customer_064,5,46.16,230.8,146.74,84.06
ORD1686,2025-10-02,West,Groceries,Coffee Beans,Customer_036,3,15.12,45.36,29.09,16.27
ORD1687,2025-10-02,North,Groceries,Coffee Beans,Customer_093,5,17.71,88.55,63.89,24.66
ORD1688,2025-10-02,South,Apparel,Jeans,Customer_061,4,63.32,253.28,151.72,101.56
ORD1689,2025-10-02,Central,Electronics,Smartphone,Customer_069,2,679.37,1358.74,1085.48,273.26
ORD1690,2025-10-03,North,Apparel,Jacket,Customer_089,5,134.32,671.6,377.39,294.21
ORD1691,2025-10-03,North,Furniture,Office Chair,Customer_058,3,148.95,446.85,299.0,147.85
ORD1692,2025-10-03,East,Apparel,Jacket,Customer_045,5,104.14,520.7,358.96,161.74
ORD1693,2025-10-03,Central,Electronics,Smartwatch,Customer_084,5,136.37,681.85,408.93,272.92
ORD1694,2025-10-03,West,Furniture,Bookshelf,Customer_114,5,96.82,484.1,325.25,158.85
ORD1695,2025-10-03,South,Electronics,Smartwatch,Customer_112,4,284.1,1136.4,804.49,331.91
ORD1696,2025-10-03,North,Furniture,Bookshelf,Customer_011,5,107.49,537.45,372.4,165.05
ORD1697,2025-10-04,East,Furniture,Bookshelf,Customer_078,3,76.51,229.53,163.71,65.82
ORD1698,2025-10-04,Central,Groceries,Snack Box,Customer_058,3,18.32,54.96,40.5,14.46
ORD1699,2025-10-05,North,Electronics,Smartphone,Customer_027,3,955.0,2865.0,2249.34,615.66
ORD1700,2025-10-05,West,Furniture,Sofa,Customer_071,1,392.71,392.71,307.96,84.75
ORD1701,2025-10-05,North,Electronics,Laptop,Customer_014,5,1316.75,6583.75,4880.2,1703.55
ORD1702,2025-10-05,South,Apparel,Jeans,Customer_095,4,35.06,140.24,87.98,52.26
ORD1703,2025-10-05,South,Apparel,Sneakers,Customer_004,2,127.71,255.42,174.12,81.3
ORD1704,2025-10-05,West,Electronics,Headphones,Customer_112,3,265.09,795.27,609.22,186.05
ORD1705,2025-10-06,Central,Apparel,Sneakers,Customer_059,5,58.92,294.6,175.07,119.53
ORD1706,2025-10-06,East,Groceries,Organic Tea,Customer_062,5,16.24,81.2,50.95,30.25
ORD1707,2025-10-06,South,Furniture,Office Chair,Customer_039,3,221.4,664.2,433.76,230.44
ORD1708,2025-10-06,West,Electronics,Laptop,Customer_069,2,1118.65,2237.3,1422.86,814.44
ORD1709,2025-10-06,West,Electronics,Smartwatch,Customer_103,4,384.09,1536.36,960.08,576.28
ORD1710,2025-10-06,West,Apparel,Jeans,Customer_113,5,77.81,389.05,250.32,138.73
ORD1711,2025-10-06,South,Groceries,Snack Box,Customer_034,4,8.75,35.0,26.5,8.5
ORD1712,2025-10-06,Central,Electronics,Smartwatch,Customer_104,5,287.6,1438.0,1065.75,372.25
ORD1713,2025-10-07,East,Apparel,Sneakers,Customer_015,1,66.32,66.32,39.5,26.82
ORD1714,2025-10-07,East,Groceries,Organic Tea,Customer_003,5,13.24,66.2,44.55,21.65
ORD1715,2025-10-07,North,Furniture,Office Chair,Customer_037,1,390.31,390.31,232.81,157.5
ORD1716,2025-10-07,South,Apparel,Jeans,Customer_002,1,72.91,72.91,44.34,28.57
ORD1717,2025-10-07,West,Groceries,Coffee Beans,Customer_048,3,13.81,41.43,30.92,10.51
ORD1718,2025-10-07,South,Groceries,Organic Tea,Customer_008,3,18.66,55.98,31.91,24.07
ORD1719,2025-10-07,East,Apparel,Sneakers,Customer_105,4,49.99,199.96,119.06,80.9
ORD1720,2025-10-08,West,Groceries,Coffee Beans,Customer_032,2,10.07,20.14,13.01,7.13
ORD1721,2025-10-08,South,Electronics,Smartphone,Customer_061,1,714.75,714.75,486.23,228.52
ORD1722,2025-10-08,North,Groceries,Organic Tea,Customer_096,3,21.38,64.14,37.82,26.32
ORD1723,2025-10-08,North,Electronics,Headphones,Customer_111,3,170.31,510.93,306.39,204.54
ORD1724,2025-10-08,South,Furniture,Office Chair,Customer_102,4,155.51,622.04,392.59,229.45
ORD1725,2025-10-09,West,Furniture,Office Chair,Customer_089,5,390.03,1950.15,1454.56,495.59
ORD1726,2025-10-09,North,Furniture,Bookshelf,Customer_088,2,163.33,326.66,192.54,134.12
ORD1727,2025-10-09,North,Apparel,T-Shirt,Customer_017,2,11.79,23.58,17.1,6.48
ORD1728,2025-10-09,East,Groceries,Coffee Beans,Customer_104,5,13.38,66.9,49.98,16.92
ORD1729,2025-10-09,South,Groceries,Organic Tea,Customer_033,4,9.09,36.36,23.25,13.11
ORD1730,2025-10-09,West,Electronics,Smartwatch,Customer_025,5,311.99,1559.95,972.91,587.04
ORD1731,2025-10-09,Central,Furniture,Bookshelf,Customer_118,4,91.79,367.16,227.21,139.95
ORD1732,2025-10-10,East,Furniture,Office Chair,Customer_070,4,249.96,999.84,623.82,376.02
ORD1733,2025-10-10,South,Apparel,Sneakers,Customer_114,5,40.1,200.5,129.27,71.23
ORD1734,2025-10-10,North,Electronics,Tablet,Customer_085,5,799.78,3998.9,2438.12,1560.78
ORD1735,2025-10-10,South,Groceries,Coffee Beans,Customer_079,4,16.91,67.64,50.15,17.49
ORD1736,2025-10-10,Central,Apparel,Jacket,Customer_085,3,111.47,334.41,193.16,141.25
ORD1737,2025-10-10,North,Electronics,Laptop,Customer_026,2,1368.15,2736.3,1627.17,1109.13
ORD1738,2025-10-10,West,Electronics,Smartwatch,Customer_085,1,157.48,157.48,109.09,48.39
ORD1739,2025-10-10,East,Groceries,Organic Tea,Customer_029,5,15.98,79.9,49.06,30.84
ORD1740,2025-10-10,North,Electronics,Laptop,Customer_060,2,1444.17,2888.34,2062.09,826.25
ORD1741,2025-10-11,East,Groceries,Snack Box,Customer_068,1,16.91,16.91,12.78,4.13
ORD1742,2025-10-11,Central,Electronics,Laptop,Customer_013,1,1367.57,1367.57,1075.12,292.45
ORD1743,2025-10-11,South,Electronics,Smartphone,Customer_073,2,778.49,1556.98,931.51,625.47
ORD1744,2025-10-11,West,Furniture,Sofa,Customer_090,5,971.5,4857.5,3106.33,1751.17
ORD1745,2025-10-11,Central,Groceries,Coffee Beans,Customer_044,2,10.84,21.68,14.9,6.78
ORD1746,2025-10-11,East,Furniture,Sofa,Customer_109,3,1140.17,3420.51,2351.67,1068.84
ORD1747,2025-10-11,East,Apparel,Sneakers,Customer_078,4,146.99,587.96,444.81,143.15
ORD1748,2025-10-11,East,Furniture,Standing Desk,Customer_047,5,318.78,1593.9,1245.69,348.21
ORD1749,2025-10-12,East,Groceries,Snack Box,Customer_077,1,19.4,19.4,14.19,5.21
ORD1750,2025-10-12,South,Electronics,Tablet,Customer_028,3,294.56,883.68,487.48,396.2
ORD1751,2025-10-12,Central,Apparel,T-Shirt,Customer_072,3,33.15,99.45,77.55,21.9
ORD1752,2025-10-12,East,Furniture,Office Chair,Customer_047,3,92.08,276.24,162.71,113.53
ORD1753,2025-10-12,West,Furniture,Standing Desk,Customer_073,3,265.31,795.93,456.05,339.88
ORD1754,2025-10-12,Central,Furniture,Office Chair,Customer_105,4,311.55,1246.2,739.28,506.92
ORD1755,2025-10-13,North,Apparel,T-Shirt,Customer_118,5,31.92,159.6,103.0,56.6
ORD1756,2025-10-13,North,Apparel,Jacket,Customer_112,4,181.97,727.88,476.13,251.75
ORD1757,2025-10-13,Central,Furniture,Office Chair,Customer_006,4,282.84,1131.36,637.56,493.8
ORD1758,2025-10-13,West,Apparel,Jeans,Customer_058,2,49.61,99.22,58.37,40.85
ORD1759,2025-10-13,East,Electronics,Smartphone,Customer_011,4,688.74,2754.96,1617.17,1137.79
ORD1760,2025-10-13,North,Groceries,Organic Tea,Customer_052,5,17.93,89.65,58.25,31.4
ORD1761,2025-10-13,South,Groceries,Organic Tea,Customer_063,2,8.09,16.18,10.84,5.34
ORD1762,2025-10-13,Central,Groceries,Organic Tea,Customer_032,5,15.14,75.7,53.29,22.41
ORD1763,2025-10-13,Central,Furniture,Office Chair,Customer_012,4,165.2,660.8,416.87,243.93
ORD1764,2025-10-13,East,Electronics,Smartwatch,Customer_077,3,227.06,681.18,407.09,274.09
ORD1765,2025-10-13,West,Electronics,Headphones,Customer_080,3,92.31,276.93,194.97,81.96
ORD1766,2025-10-14,East,Furniture,Sofa,Customer_020,2,340.39,680.78,408.41,272.37
ORD1767,2025-10-14,South,Electronics,Laptop,Customer_112,2,1291.67,2583.34,2033.7,549.64
ORD1768,2025-10-14,West,Apparel,T-Shirt,Customer_003,1,20.3,20.3,12.71,7.59
ORD1769,2025-10-14,Central,Apparel,Jeans,Customer_097,2,74.4,148.8,89.42,59.38
ORD1770,2025-10-14,North,Apparel,Sneakers,Customer_049,2,127.23,254.46,184.17,70.29
ORD1771,2025-10-15,Central,Electronics,Headphones,Customer_035,3,92.58,277.74,166.69,111.05
ORD1772,2025-10-15,East,Electronics,Smartwatch,Customer_085,1,296.43,296.43,167.97,128.46
ORD1773,2025-10-15,West,Apparel,T-Shirt,Customer_066,4,10.57,42.28,25.7,16.58
ORD1774,2025-10-15,South,Electronics,Headphones,Customer_026,5,171.17,855.85,584.45,271.4
ORD1775,2025-10-16,Central,Groceries,Organic Tea,Customer_040,1,20.82,20.82,11.66,9.16
ORD1776,2025-10-16,East,Apparel,Sneakers,Customer_046,2,95.08,190.16,105.46,84.7
ORD1777,2025-10-16,North,Apparel,Jeans,Customer_081,5,89.76,448.8,277.79,171.01
ORD1778,2025-10-16,East,Apparel,Sneakers,Customer_029,1,164.66,164.66,129.43,35.23
ORD1779,2025-10-16,West,Furniture,Bookshelf,Customer_067,2,183.55,367.1,209.96,157.14
ORD1780,2025-10-17,East,Furniture,Sofa,Customer_117,2,516.32,1032.64,678.05,354.59
ORD1781,2025-10-17,Central,Apparel,Sneakers,Customer_070,2,115.91,231.82,165.32,66.5
ORD1782,2025-10-17,West,Furniture,Standing Desk,Customer_117,5,289.05,1445.25,1123.52,321.73
ORD1783,2025-10-17,North,Furniture,Standing Desk,Customer_024,5,292.87,1464.35,1000.5,463.85
ORD1784,2025-10-17,West,Apparel,Jeans,Customer_053,3,73.62,220.86,170.07,50.79
ORD1785,2025-10-17,South,Apparel,Sneakers,Customer_014,3,144.39,433.17,254.7,178.47
ORD1786,2025-10-17,Central,Furniture,Standing Desk,Customer_073,5,161.79,808.95,569.69,239.26
ORD1787,2025-10-17,West,Furniture,Standing Desk,Customer_018,1,253.91,253.91,162.46,91.45
ORD1788,2025-10-17,West,Groceries,Organic Tea,Customer_061,2,16.39,32.78,25.01,7.77
ORD1789,2025-10-17,North,Furniture,Standing Desk,Customer_119,1,236.97,236.97,154.54,82.43
ORD1790,2025-10-17,North,Apparel,Sneakers,Customer_023,2,71.16,142.32,105.24,37.08
ORD1791,2025-10-17,South,Groceries,Organic Tea,Customer_055,3,13.84,41.52,31.83,9.69
ORD1792,2025-10-18,West,Groceries,Coffee Beans,Customer_079,4,18.33,73.32,53.53,19.79
ORD1793,2025-10-18,North,Electronics,Tablet,Customer_113,4,276.52,1106.08,837.03,269.05
ORD1794,2025-10-18,Central,Furniture,Sofa,Customer_098,1,1185.45,1185.45,817.28,368.17
ORD1795,2025-10-18,East,Electronics,Smartphone,Customer_060,4,562.06,2248.24,1733.62,514.62
ORD1796,2025-10-18,South,Furniture,Sofa,Customer_060,1,564.98,564.98,408.19,156.79
ORD1797,2025-10-18,Central,Groceries,Coffee Beans,Customer_115,1,20.28,20.28,12.07,8.21
ORD1798,2025-10-19,South,Groceries,Snack Box,Customer_113,2,11.76,23.52,15.6,7.92
ORD1799,2025-10-19,North,Groceries,Coffee Beans,Customer_012,2,12.25,24.5,17.88,6.62
ORD1800,2025-10-19,West,Electronics,Smartwatch,Customer_094,1,290.22,290.22,197.63,92.59
ORD1801,2025-10-19,East,Furniture,Sofa,Customer_073,1,795.31,795.31,590.17,205.14
ORD1802,2025-10-19,North,Furniture,Standing Desk,Customer_054,2,540.97,1081.94,803.11,278.83
ORD1803,2025-10-19,South,Apparel,Jacket,Customer_016,4,159.52,638.08,397.01,241.07
ORD1804,2025-10-19,West,Furniture,Standing Desk,Customer_110,3,151.59,454.77,251.51,203.26
ORD1805,2025-10-20,South,Groceries,Organic Tea,Customer_028,5,18.92,94.6,72.91,21.69
ORD1806,2025-10-20,North,Groceries,Snack Box,Customer_032,1,11.15,11.15,7.81,3.34
ORD1807,2025-10-20,East,Apparel,Jeans,Customer_005,2,32.94,65.88,37.14,28.74
ORD1808,2025-10-20,North,Furniture,Office Chair,Customer_007,5,293.44,1467.2,916.43,550.77
ORD1809,2025-10-20,Central,Electronics,Smartwatch,Customer_085,2,398.12,796.24,571.72,224.52
ORD1810,2025-10-20,North,Furniture,Sofa,Customer_099,3,974.4,2923.2,2288.49,634.71
ORD1811,2025-10-21,West,Groceries,Coffee Beans,Customer_018,5,20.89,104.45,59.14,45.31
ORD1812,2025-10-21,South,Electronics,Headphones,Customer_079,4,132.3,529.2,360.47,168.73
ORD1813,2025-10-21,West,Electronics,Laptop,Customer_093,5,1157.09,5785.45,4609.83,1175.62
ORD1814,2025-10-21,Central,Apparel,Sneakers,Customer_080,3,125.24,375.72,231.04,144.68
ORD1815,2025-10-21,West,Apparel,Jeans,Customer_064,4,66.86,267.44,181.84,85.6
ORD1816,2025-10-21,North,Furniture,Standing Desk,Customer_060,2,468.86,937.72,516.12,421.6
ORD1817,2025-10-21,East,Electronics,Smartphone,Customer_045,4,1019.61,4078.44,2665.3,1413.14
ORD1818,2025-10-22,North,Furniture,Office Chair,Customer_040,3,285.0,855.0,524.63,330.37
ORD1819,2025-10-22,East,Apparel,Jacket,Customer_051,1,165.05,165.05,119.08,45.97
ORD1820,2025-10-22,West,Electronics,Smartphone,Customer_118,3,474.61,1423.83,1111.4,312.43
ORD1821,2025-10-22,West,Groceries,Coffee Beans,Customer_115,4,18.98,75.92,44.71,31.21
ORD1822,2025-10-22,North,Apparel,Sneakers,Customer_107,4,149.76,599.04,468.42,130.62
ORD1823,2025-10-22,East,Apparel,Jacket,Customer_103,1,133.28,133.28,80.24,53.04
