order_id,date,region,category,product,customer,quantity,price,revenue,cost,profit
INV5580,2025-03-11,South-East,Technology,External SSD,Client_017,6,201.16,1206.96,689.38,517.58
INV5581,2025-03-11,South-East,Technology,Mechanical Keyboard,Client_103,7,152.83,1069.81,588.92,480.89
INV5582,2025-03-11,North-East,Fashion,Backpack,Client_145,7,123.94,867.58,634.69,232.89
INV5583,2025-03-11,South-West,Fashion,Hoodie,Client_137,5,51.46,257.3,174.64,82.66
INV5584,2025-03-11,Metro,Health,Yoga Mat,Client_009,8,51.84,414.72,261.53,153.19
INV5585,2025-03-11,South-East,Fashion,Hoodie,Client_111,3,51.96,155.88,88.03,67.85
INV5586,2025-03-11,South-West,Health,Vitamin Pack,Client_026,7,39.88,279.16,171.59,107.57
INV5587,2025-03-11,North-West,Health,Yoga Mat,Client_144,5,55.78,278.9,160.01,118.89
INV5588,2025-03-11,South-West,Technology,Wireless Mouse,Client_045,8,44.88,359.04,239.59,119.45
INV5589,2025-03-11,North-West,Technology,Gaming Laptop,Client_039,1,1183.11,1183.11,878.69,304.42
INV5590,2025-03-11,South-East,Technology,Mechanical Keyboard,Client_132,4,122.46,489.84,273.86,215.98
INV5591,2025-03-11,South-East,Health,Vitamin Pack,Client_022,3,51.05,153.15,105.98,47.17
INV5592,2025-03-12,North-East,Health,Vitamin Pack,Client_034,1,31.96,31.96,19.57,12.39
INV5593,2025-03-12,Metro,Home,Microwave,Client_063,4,354.85,1419.4,845.82,573.58
INV5594,2025-03-12,South-West,Health,Vitamin Pack,Client_004,1,47.77,47.77,27.94,19.83
INV5595,2025-03-12,North-East,Technology,External SSD,Client_059,5,158.96,794.8,525.94,268.86
INV5596,2025-03-12,South-East,Fashion,Cap,Client_101,7,37.97,265.79,186.66,79.13
INV5597,2025-03-12,South-East,Technology,Mechanical Keyboard,Client_072,3,129.78,389.34,271.23,118.11
INV5598,2025-03-12,North-West,Fashion,Backpack,Client_097,6,54.81,328.86,181.53,147.33
INV5599,2025-03-12,South-East,Technology,External SSD,Client_139,6,125.63,753.78,469.37,284.41
INV5600,2025-03-12,North-East,Health,Vitamin Pack,Client_038,1,27.96,27.96,19.15,8.81
INV5601,2025-03-12,Metro,Home,Air Purifier,Client_127,1,359.85,359.85,249.54,110.31
INV5602,2025-03-13,Metro,Technology,Monitor,Client_081,5,353.38,1766.9,1151.46,615.44
INV5603,2025-03-13,Metro,Technology,External SSD,Client_045,1,311.3,311.3,185.26,126.04
INV5604,2025-03-13,South-West,Health,Protein Powder,Client_084,6,88.69,532.14,301.83,230.31
INV5605,2025-03-13,South-West,Technology,Gaming Laptop,Client_021,4,1077.03,4308.12,3073.7,1234.42
INV5606,2025-03-13,North-West,Health,Vitamin Pack,Client_057,3,23.52,70.56,40.05,30.51
INV5607,2025-03-14,South-West,Health,Vitamin Pack,Client_055,7,23.34,163.38,121.34,42.04
INV5608,2025-03-14,North-West,Fashion,Backpack,Client_098,1,78.79,78.79,51.26,27.53
INV5609,2025-03-14,Metro,Health,Yoga Mat,Client_012,3,23.72,71.16,48.37,22.79
INV5610,2025-03-14,Metro,Fashion,Running Shoes,Client_062,4,64.47,257.88,169.62,88.26
INV5611,2025-03-14,Metro,Health,Protein Powder,Client_009,1,81.52,81.52,55.76,25.76
INV5612,2025-03-14,North-West,Technology,Mechanical Keyboard,Client_128,6,91.85,551.1,334.14,216.96
INV5613,2025-03-14,South-East,Technology,Mechanical Keyboard,Client_097,2,92.12,184.24,131.82,52.42
INV5614,2025-03-14,South-East,Fashion,Running Shoes,Client_103,8,155.46,1243.68,901.66,342.02
INV5615,2025-03-14,North-West,Fashion,Backpack,Client_015,3,61.69,185.07,107.33,77.74
INV5616,2025-03-14,South-East,Home,Microwave,Client_137,7,153.65,1075.55,719.64,355.91
INV5617,2025-03-14,North-East,Technology,Gaming Laptop,Client_046,5,962.9,4814.5,3031.44,1783.06
INV5618,2025-03-14,North-West,Health,Yoga Mat,Client_063,1,39.0,39.0,25.04,13.96
INV5619,2025-03-14,Metro,Technology,External SSD,Client_003,3,108.34,325.02,190.0,135.02
INV5620,2025-03-14,Metro,Home,Air Purifier,Client_018,4,244.86,979.44,636.66,342.78
INV5621,2025-03-14,South-East,Fashion,Running Shoes,Client_059,1,187.16,187.16,123.77,63.39
INV5622,2025-03-14,South-East,Fashion,Cap,Client_145,1,30.33,30.33,16.83,13.5
INV5623,2025-03-15,Metro,Technology,Gaming Laptop,Client_022,2,989.9,1979.8,1194.64,785.16
INV5624,2025-03-15,South-East,Fashion,Running Shoes,Client_065,8,164.77,1318.16,837.93,480.23
INV5625,2025-03-15,South-West,Technology,Monitor,Client_055,3,165.29,495.87,277.57,218.3
INV5626,2025-03-15,Metro,Technology,Gaming Laptop,Client_086,7,1923.02,13461.14,7435.0,6026.14
INV5627,2025-03-15,North-East,Technology,Gaming Laptop,Client_110,1,1093.26,1093.26,634.23,459.03
INV5628,2025-03-15,North-East,Fashion,Cap,Client_035,3,14.33,42.99,24.02,18.97
INV5629,2025-03-15,North-East,Home,Vacuum Cleaner,Client_036,7,147.96,1035.72,656.14,379.58
INV5630,2025-03-15,South-West,Fashion,Running Shoes,Client_036,7,161.35,1129.45,674.43,455.02
INV5631,2025-03-15,North-West,Fashion,Backpack,Client_059,1,38.15,38.15,22.79,15.36
INV5632,2025-03-15,North-East,Fashion,Backpack,Client_019,7,52.15,365.05,255.17,109.88
INV5633,2025-03-15,North-West,Home,Air Purifier,Client_077,1,358.12,358.12,254.06,104.06
INV5634,2025-03-15,North-East,Technology,Wireless Mouse,Client_002,4,42.16,168.64,94.5,74.14
INV5635,2025-03-15,Metro,Fashion,Hoodie,Client_112,2,72.52,145.04,107.45,37.59
INV5636,2025-03-16,North-East,Technology,Gaming Laptop,Client_016,3,1652.78,4958.34,2917.27,2041.07
INV5637,2025-03-16,North-West,Fashion,Hoodie,Client_070,5,70.32,351.6,208.84,142.76
INV5638,2025-03-16,North-West,Home,Blender,Client_021,5,123.65,618.25,352.2,266.05
INV5639,2025-03-16,North-East,Health,Protein Powder,Client_091,2,60.17,120.34,76.76,43.58
INV5640,2025-03-16,South-West,Fashion,Running Shoes,Client_106,8,141.67,1133.36,643.09,490.27
INV5641,2025-03-16,South-East,Home,Air Purifier,Client_081,7,214.53,1501.71,1087.28,414.43
INV5642,2025-03-16,North-West,Technology,External SSD,Client_078,6,104.96,629.76,471.66,158.1
INV5643,2025-03-16,North-West,Technology,Mechanical Keyboard,Client_140,2,111.92,223.84,158.23,65.61
INV5644,2025-03-16,South-West,Health,Vitamin Pack,Client_012,5,28.46,142.3,90.35,51.95
INV5645,2025-03-17,North-East,Fashion,Cap,Client_013,1,29.85,29.85,21.91,7.94
INV5646,2025-03-17,South-East,Health,Protein Powder,Client_068,3,97.3,291.9,207.65,84.25
INV5647,2025-03-17,Metro,Health,Vitamin Pack,Client_035,2,18.37,36.74,23.42,13.32
INV5648,2025-03-17,Metro,Technology,Wireless Mouse,Client_059,6,40.02,240.12,141.58,98.54
INV5649,2025-03-17,North-East,Health,Yoga Mat,Client_133,8,27.73,221.84,145.82,76.02
INV5650,2025-03-17,North-East,Health,Vitamin Pack,Client_006,1,30.69,30.69,19.11,11.58
INV5651,2025-03-17,North-West,Technology,Monitor,Client_085,8,894.2,7153.6,4935.22,2218.38
INV5652,2025-03-17,Metro,Technology,Wireless Mouse,Client_042,5,72.85,364.25,269.89,94.36
INV5653,2025-03-17,South-East,Technology,External SSD,Client_026,2,232.58,465.16,310.5,154.66
INV5654,2025-03-17,South-East,Home,Microwave,Client_027,1,335.29,335.29,226.37,108.92
INV5655,2025-03-17,North-East,Home,Blender,Client_040,5,178.3,891.5,600.25,291.25
INV5656,2025-03-17,North-West,Technology,Gaming Laptop,Client_041,4,1892.6,7570.4,5633.42,1936.98
INV5657,2025-03-17,South-West,Fashion,Cap,Client_001,2,25.52,51.04,33.97,17.07
INV5658,2025-03-17,South-West,Fashion,Backpack,Client_030,8,47.96,383.68,245.01,138.67
INV5659,2025-03-17,South-West,Fashion,Cap,Client_060,3,13.26,39.78,24.53,15.25
INV5660,2025-03-17,South-East,Health,Protein Powder,Client_072,6,77.03,462.18,256.69,205.49
INV5661,2025-03-17,South-West,Home,Microwave,Client_037,8,162.87,1302.96,916.23,386.73
INV5662,2025-03-17,South-East,Fashion,Running Shoes,Client_066,5,64.54,322.7,194.74,127.96
INV5663,2025-03-18,North-West,Home,Vacuum Cleaner,Client_091,6,240.31,1441.86,956.87,484.99
INV5664,2025-03-18,South-East,Fashion,Hoodie,Client_124,7,70.79,495.53,315.29,180.24
INV5665,2025-03-18,Metro,Technology,Monitor,Client_118,8,310.09,2480.72,1587.1,893.62
INV5666,2025-03-18,North-West,Fashion,Hoodie,Client_097,6,30.66,183.96,127.69,56.27
INV5667,2025-03-18,North-West,Home,Air Purifier,Client_146,7,405.21,2836.47,2119.4,717.07
INV5668,2025-03-18,Metro,Home,Air Purifier,Client_025,8,187.73,1501.84,1118.06,383.78
INV5669,2025-03-18,South-West,Technology,Gaming Laptop,Client_074,7,1272.89,8910.23,6133.7,2776.53
INV5670,2025-03-18,South-East,Fashion,Hoodie,Client_018,2,48.74,97.48,57.9,39.58
INV5671,2025-03-18,South-West,Fashion,Cap,Client_005,1,31.58,31.58,18.12,13.46
INV5672,2025-03-18,South-East,Health,Protein Powder,Client_129,3,47.46,142.38,97.93,44.45
INV5673,2025-03-18,North-East,Health,Vitamin Pack,Client_127,4,50.21,200.84,122.89,77.95
INV5674,2025-03-18,North-West,Home,Vacuum Cleaner,Client_014,1,520.6,520.6,324.71,195.89
INV5675,2025-03-18,South-East,Home,Microwave,Client_006,2,374.99,749.98,466.28,283.7
INV5676,2025-03-18,North-East,Fashion,Running Shoes,Client_039,3,113.57,340.71,247.13,93.58
INV5677,2025-03-18,Metro,Technology,Gaming Laptop,Client_133,8,1803.73,14429.84,10572.27,3857.57
INV5678,2025-03-18,North-East,Fashion,Backpack,Client_023,6,106.54,639.24,452.56,186.68
INV5679,2025-03-19,North-West,Fashion,Backpack,Client_044,7,101.94,713.58,508.54,205.04
INV5680,2025-03-19,Metro,Technology,Wireless Mouse,Client_023,2,30.56,61.12,38.74,22.38
INV5681,2025-03-19,South-East,Technology,Gaming Laptop,Client_114,6,2125.7,12754.2,8971.87,3782.33
INV5682,2025-03-19,Metro,Technology,External SSD,Client_002,6,129.05,774.3,481.1,293.2
INV5683,2025-03-19,North-West,Fashion,Running Shoes,Client_027,4,94.87,379.48,278.76,100.72
INV5684,2025-03-19,North-West,Fashion,Running Shoes,Client_096,5,116.68,583.4,394.13,189.27
INV5685,2025-03-19,North-West,Home,Microwave,Client_065,4,198.67,794.68,594.64,200.04
INV5686,2025-03-19,South-East,Home,Air Purifier,Client_016,5,344.3,1721.5,1062.97,658.53
INV5687,2025-03-19,North-East,Fashion,Cap,Client_075,4,19.91,79.64,51.18,28.46
INV5688,2025-03-19,South-East,Health,Protein Powder,Client_010,6,93.75,562.5,368.66,193.84
INV5689,2025-03-19,North-East,Home,Vacuum Cleaner,Client_088,3,298.02,894.06,659.16,234.9
INV5690,2025-03-19,North-West,Fashion,Hoodie,Client_070,7,55.09,385.63,218.64,166.99
INV5691,2025-03-19,Metro,Home,Blender,Client_083,2,155.26,310.52,171.67,138.85
INV5692,2025-03-20,North-West,Fashion,Cap,Client_128,4,21.53,86.12,60.3,25.82
INV5693,2025-03-20,South-West,Fashion,Backpack,Client_150,4,42.07,168.28,111.77,56.51
INV5694,2025-03-20,South-East,Home,Air Purifier,Client_110,7,250.55,1753.85,1246.31,507.54
INV5695,2025-03-20,Metro,Health,Vitamin Pack,Client_098,6,36.39,218.34,135.02,83.32
INV5696,2025-03-20,South-West,Technology,Mechanical Keyboard,Client_036,1,178.38,178.38,130.61,47.77
INV5697,2025-03-20,South-West,Health,Yoga Mat,Client_101,1,41.7,41.7,29.32,12.38
INV5698,2025-03-20,North-East,Home,Vacuum Cleaner,Client_023,3,246.33,738.99,443.89,295.1
INV5699,2025-03-20,South-West,Health,Protein Powder,Client_006,1,38.45,38.45,26.01,12.44
INV5700,2025-03-21,South-West,Fashion,Backpack,Client_074,5,73.67,368.35,240.98,127.37
INV5701,2025-03-21,South-East,Health,Protein Powder,Client_083,1,67.41,67.41,47.37,20.04
INV5702,2025-03-21,Metro,Fashion,Cap,Client_101,4,15.65,62.6,38.33,24.27
INV5703,2025-03-21,North-West,Fashion,Backpack,Client_006,7,51.71,361.97,219.23,142.74
INV5704,2025-03-21,Metro,Health,Protein Powder,Client_062,6,78.45,470.7,347.77,122.93
INV5705,2025-03-21,North-East,Health,Protein Powder,Client_036,4,100.98,403.92,293.86,110.06
INV5706,2025-03-21,South-West,Technology,Monitor,Client_006,1,598.95,598.95,336.53,262.42
INV5707,2025-03-21,Metro,Technology,Mechanical Keyboard,Client_041,1,218.39,218.39,127.56,90.83
INV5708,2025-03-21,South-West,Technology,External SSD,Client_146,6,306.4,1838.4,1237.09,601.31
INV5709,2025-03-21,North-West,Fashion,Backpack,Client_134,5,92.81,464.05,264.06,199.99
INV5710,2025-03-22,North-East,Technology,Gaming Laptop,Client_053,5,1109.41,5547.05,3627.78,1919.27
INV5711,2025-03-22,South-East,Home,Air Purifier,Client_057,4,434.25,1737.0,1199.7,537.3
INV5712,2025-03-22,South-West,Home,Microwave,Client_148,4,226.01,904.04,671.72,232.32
INV5713,2025-03-22,South-West,Fashion,Cap,Client_026,2,19.12,38.24,25.31,12.93
INV5714,2025-03-22,North-West,Fashion,Running Shoes,Client_102,5,128.4,642.0,388.61,253.39
INV5715,2025-03-22,North-West,Technology,Monitor,Client_004,3,524.4,1573.2,938.51,634.69
INV5716,2025-03-22,South-East,Fashion,Backpack,Client_133,5,75.63,378.15,221.61,156.54
INV5717,2025-03-22,South-West,Technology,Wireless Mouse,Client_011,1,103.09,103.09,68.01,35.08
INV5718,2025-03-22,North-East,Health,Vitamin Pack,Client_084,4,51.92,207.68,124.52,83.16
INV5719,2025-03-22,South-West,Health,Yoga Mat,Client_126,6,35.55,213.3,124.76,88.54
INV5720,2025-03-22,South-East,Fashion,Running Shoes,Client_018,3,75.89,227.67,145.33,82.34
INV5721,2025-03-22,North-East,Home,Microwave,Client_037,3,200.98,602.94,432.19,170.75
INV5722,2025-03-23,North-East,Fashion,Cap,Client_029,4,19.93,79.72,52.53,27.19
INV5723,2025-03-23,North-West,Fashion,Backpack,Client_077,4,50.27,201.08,125.07,76.01
INV5724,2025-03-23,South-West,Technology,Mechanical Keyboard,Client_067,7,212.59,1488.13,1034.4,453.73
INV5725,2025-03-23,Metro,Fashion,Hoodie,Client_032,6,41.44,248.64,171.45,77.19
INV5726,2025-03-23,South-West,Home,Vacuum Cleaner,Client_113,8,190.05,1520.4,1077.63,442.77
INV5727,2025-03-23,North-West,Health,Protein Powder,Client_098,6,48.25,289.5,198.77,90.73
INV5728,2025-03-23,North-West,Health,Vitamin Pack,Client_146,7,39.7,277.9,204.62,73.28
INV5729,2025-03-23,South-West,Health,Protein Powder,Client_105,8,68.59,548.72,324.86,223.86
INV5730,2025-03-24,South-West,Home,Air Purifier,Client_098,4,473.14,1892.56,1191.07,701.49
INV5731,2025-03-24,North-West,Home,Microwave,Client_142,7,228.24,1597.68,917.35,680.33
INV5732,2025-03-24,South-East,Fashion,Running Shoes,Client_070,1,63.34,63.34,47.23,16.11
INV5733,2025-03-24,South-West,Fashion,Backpack,Client_129,6,115.85,695.1,483.61,211.49
INV5734,2025-03-24,South-East,Health,Protein Powder,Client_041,8,46.21,369.68,230.89,138.79
INV5735,2025-03-24,South-West,Fashion,Running Shoes,Client_105,1,72.86,72.86,49.8,23.06
INV5736,2025-03-24,North-East,Fashion,Hoodie,Client_108,7,27.56,192.92,125.47,67.45
INV5737,2025-03-24,North-East,Home,Air Purifier,Client_115,8,211.9,1695.2,1115.82,579.38
INV5738,2025-03-24,Metro,Fashion,Cap,Client_106,6,20.81,124.86,78.0,46.86
INV5739,2025-03-24,North-West,Health,Vitamin Pack,Client_094,6,18.51,111.06,62.12,48.94
INV5740,2025-03-24,Metro,Home,Vacuum Cleaner,Client_041,7,199.32,1395.24,874.79,520.45
INV5741,2025-03-24,South-East,Fashion,Hoodie,Client_062,8,65.48,523.84,376.46,147.38
INV5742,2025-03-24,North-East,Fashion,Running Shoes,Client_018,7,143.95,1007.65,667.96,339.69
INV5743,2025-03-24,North-West,Home,Microwave,Client_103,1,337.22,337.22,201.93,135.29
INV5744,2025-03-24,South-West,Technology,Mechanical Keyboard,Client_083,4,185.97,743.88,491.41,252.47
INV5745,2025-03-24,Metro,Health,Protein Powder,Client_090,6,54.34,326.04,239.58,86.46
INV5746,2025-03-25,South-West,Home,Blender,Client_066,6,158.51,951.06,696.63,254.43
INV5747,2025-03-25,North-East,Health,Protein Powder,Client_146,7,68.69,480.83,304.34,176.49
INV5748,2025-03-25,North-East,Fashion,Running Shoes,Client_096,4,217.35,869.4,527.95,341.45
INV5749,2025-03-25,North-East,Home,Vacuum Cleaner,Client_037,6,311.63,1869.78,1142.03,727.75
INV5750,2025-03-25,South-East,Technology,Mechanical Keyboard,Client_097,5,192.6,963.0,533.72,429.28
INV5751,2025-03-25,North-West,Home,Air Purifier,Client_135,1,308.76,308.76,217.33,91.43
INV5752,2025-03-25,South-West,Health,Protein Powder,Client_029,5,107.53,537.65,349.66,187.99
INV5753,2025-03-25,North-East,Fashion,Hoodie,Client_101,5,40.23,201.15,144.56,56.59
INV5754,2025-03-25,Metro,Health,Yoga Mat,Client_121,3,62.63,187.89,137.48,50.41
INV5755,2025-03-25,North-East,Fashion,Hoodie,Client_118,1,54.11,54.11,38.97,15.14
INV5756,2025-03-25,Metro,Home,Air Purifier,Client_028,5,219.43,1097.15,639.63,457.52
INV5757,2025-03-26,South-East,Fashion,Running Shoes,Client_031,3,138.75,416.25,286.38,129.87
INV5758,2025-03-26,Metro,Technology,Gaming Laptop,Client_120,3,2048.72,6146.16,3493.45,2652.71
INV5759,2025-03-26,North-West,Home,Air Purifier,Client_147,4,129.9,519.6,328.43,191.17
INV5760,2025-03-26,North-East,Health,Vitamin Pack,Client_150,8,23.6,188.8,111.76,77.04
INV5761,2025-03-26,South-West,Fashion,Running Shoes,Client_073,7,100.5,703.5,424.23,279.27
INV5762,2025-03-26,South-West,Fashion,Backpack,Client_022,2,138.57,277.14,156.22,120.92
INV5763,2025-03-26,South-West,Technology,Wireless Mouse,Client_061,7,67.32,471.24,331.64,139.6
INV5764,2025-03-26,Metro,Home,Vacuum Cleaner,Client_128,5,457.15,2285.75,1408.87,876.88
INV5765,2025-03-26,Metro,Fashion,Backpack,Client_112,6,97.88,587.28,344.45,242.83
INV5766,2025-03-26,North-East,Health,Protein Powder,Client_038,6,36.74,220.44,156.38,64.06
INV5767,2025-03-26,South-East,Health,Vitamin Pack,Client_017,8,33.6,268.8,187.13,81.67
INV5768,2025-03-26,South-East,Technology,Gaming Laptop,Client_123,2,2055.5,4111.0,2489.79,1621.21
INV5769,2025-03-26,North-East,Health,Vitamin Pack,Client_142,1,15.49,15.49,9.24,6.25
INV5770,2025-03-27,North-East,Fashion,Cap,Client_070,1,32.32,32.32,23.89,8.43
INV5771,2025-03-27,North-East,Health,Vitamin Pack,Client_039,8,29.92,239.36,175.11,64.25
INV5772,2025-03-27,South-West,Technology,Gaming Laptop,Client_041,5,1236.82,6184.1,3987.53,2196.57
INV5773,2025-03-27,Metro,Home,Air Purifier,Client_024,3,367.01,1101.03,611.14,489.89
INV5774,2025-03-27,South-East,Health,Yoga Mat,Client_090,5,71.44,357.2,200.22,156.98
INV5775,2025-03-27,Metro,Home,Air Purifier,Client_001,1,462.01,462.01,311.31,150.7
INV5776,2025-03-27,South-East,Home,Microwave,Client_077,6,237.99,1427.94,975.05,452.89
INV5777,2025-03-27,North-West,Home,Air Purifier,Client_068,3,146.59,439.77,271.0,168.77
INV5778,2025-03-27,North-West,Health,Yoga Mat,Client_097,5,50.3,251.5,150.7,100.8
INV5779,2025-03-27,South-West,Home,Air Purifier,Client_120,5,391.36,1956.8,1317.06,639.74
INV5780,2025-03-27,North-West,Fashion,Running Shoes,Client_132,7,144.17,1009.19,574.96,434.23
INV5781,2025-03-28,South-East,Fashion,Cap,Client_129,6,39.76,238.56,143.14,95.42
INV5782,2025-03-28,South-West,Fashion,Cap,Client_086,3,19.95,59.85,42.02,17.83
INV5783,2025-03-28,South-East,Technology,Monitor,Client_124,5,522.18,2610.9,1791.56,819.34
INV5784,2025-03-28,North-East,Fashion,Hoodie,Client_059,5,73.05,365.25,271.24,94.01
INV5785,2025-03-28,Metro,Health,Protein Powder,Client_079,4,102.23,408.92,267.47,141.45
INV5786,2025-03-29,South-East,Health,Vitamin Pack,Client_004,6,46.59,279.54,169.51,110.03
INV5787,2025-03-29,Metro,Health,Vitamin Pack,Client_047,8,35.6,284.8,196.58,88.22
INV5788,2025-03-29,Metro,Fashion,Cap,Client_043,7,32.98,230.86,131.78,99.08
INV5789,2025-03-29,Metro,Health,Protein Powder,Client_005,6,84.65,507.9,346.68,161.22
INV5790,2025-03-29,Metro,Home,Air Purifier,Client_027,4,209.96,839.84,474.03,365.81
INV5791,2025-03-29,Metro,Technology,Wireless Mouse,Client_093,1,114.85,114.85,83.17,31.68
INV5792,2025-03-29,South-East,Home,Vacuum Cleaner,Client_064,6,624.1,3744.6,2126.79,1617.81
INV5793,2025-03-29,Metro,Health,Protein Powder,Client_089,2,75.83,151.66,110.35,41.31
INV5794,2025-03-29,North-East,Technology,Monitor,Client_137,8,855.86,6846.88,3785.18,3061.7
INV5795,2025-03-29,North-East,Technology,Wireless Mouse,Client_036,7,36.9,258.3,145.03,113.27
INV5796,2025-03-30,South-East,Home,Blender,Client_069,2,92.06,184.12,117.88,66.24
INV5797,2025-03-30,Metro,Fashion,Hoodie,Client_083,1,71.62,71.62,47.53,24.09
INV5798,2025-03-30,North-East,Technology,Wireless Mouse,Client_044,2,38.74,77.48,50.76,26.72
INV5799,2025-03-30,North-East,Home,Air Purifier,Client_036,4,283.64,1134.56,742.31,392.25
INV5800,2025-03-30,North-West,Home,Microwave,Client_070,5,222.75,1113.75,819.99,293.76
INV5801,2025-03-30,South-West,Fashion,Running Shoes,Client_124,7,147.13,1029.91,635.38,394.53
INV5802,2025-03-30,Metro,Technology,Gaming Laptop,Client_036,4,1893.2,7572.8,4785.14,2787.66
INV5803,2025-03-30,North-East,Home,Microwave,Client_002,1,264.21,264.21,175.76,88.45
INV5804,2025-03-30,Metro,Fashion,Running Shoes,Client_082,4,122.85,491.4,300.05,191.35
INV5805,2025-03-31,North-East,Technology,Monitor,Client_022,3,746.31,2238.93,1282.79,956.14
INV5806,2025-03-31,South-West,Home,Vacuum Cleaner,Client_128,1,542.15,542.15,380.84,161.31
INV5807,2025-03-31,North-East,Fashion,Cap,Client_008,2,15.21,30.42,19.78,10.64
INV5808,2025-03-31,South-West,Technology,Monitor,Client_052,5,677.8,3389.0,2401.93,987.07
INV5809,2025-03-31,North-East,Home,Blender,Client_018,3,89.31,267.93,164.32,103.61
INV5810,2025-03-31,North-West,Technology,Mechanical Keyboard,Client_102,3,177.94,533.82,396.06,137.76
INV5811,2025-03-31,South-West,Home,Vacuum Cleaner,Client_072,1,281.62,281.62,204.88,76.74
INV5812,2025-03-31,South-East,Technology,Mechanical Keyboard,Client_104,5,153.97,769.85,470.77,299.08
INV5813,2025-03-31,South-West,Home,Blender,Client_106,3,110.04,330.12,217.74,112.38
INV5814,2025-03-31,South-West,Technology,Gaming Laptop,Client_094,5,1657.51,8287.55,6184.39,2103.16
INV5815,2025-03-31,South-West,Home,Vacuum Cleaner,Client_146,6,540.62,3243.72,2292.96,950.76
INV5816,2025-04-01,North-East,Fashion,Backpack,Client_122,7,61.51,430.57,311.75,118.82
INV5817,2025-04-01,North-East,Health,Vitamin Pack,Client_005,5,48.11,240.55,146.01,94.54
INV5818,2025-04-01,North-East,Home,Blender,Client_138,6,83.07,498.42,350.97,147.45
INV5819,2025-04-01,South-West,Home,Air Purifier,Client_053,3,263.62,790.86,552.02,238.84
INV5820,2025-04-01,South-West,Technology,Wireless Mouse,Client_030,2,48.93,97.86,65.04,32.82
INV5821,2025-04-01,North-East,Technology,Gaming Laptop,Client_131,1,1736.5,1736.5,1052.11,684.39
INV5822,2025-04-02,Metro,Home,Blender,Client_078,1,81.31,81.31,49.93,31.38
INV5823,2025-04-02,North-West,Health,Yoga Mat,Client_067,6,48.47,290.82,208.85,81.97
INV5824,2025-04-02,North-West,Fashion,Backpack,Client_011,2,101.83,203.66,131.31,72.35
INV5825,2025-04-02,North-East,Technology,External SSD,Client_111,7,127.98,895.86,636.21,259.65
INV5826,2025-04-02,Metro,Home,Air Purifier,Client_009,4,394.93,1579.72,1183.83,395.89
INV5827,2025-04-02,Metro,Home,Blender,Client_049,2,138.24,276.48,196.28,80.2
INV5828,2025-04-02,Metro,Technology,Wireless Mouse,Client_080,4,92.38,369.52,218.9,150.62
INV5829,2025-04-02,North-East,Home,Air Purifier,Client_146,1,236.88,236.88,170.96,65.92
INV5830,2025-04-02,North-East,Fashion,Backpack,Client_007,4,42.47,169.88,94.54,75.34
INV5831,2025-04-02,North-West,Health,Vitamin Pack,Client_135,8,50.39,403.12,269.71,133.41
INV5832,2025-04-02,Metro,Fashion,Running Shoes,Client_114,5,153.72,768.6,568.63,199.97
INV5833,2025-04-03,South-West,Health,Yoga Mat,Client_085,7,21.71,151.97,103.73,48.24
INV5834,2025-04-03,North-East,Fashion,Running Shoes,Client_035,6,114.68,688.08,472.25,215.83
INV5835,2025-04-03,Metro,Home,Air Purifier,Client_092,2,206.14,412.28,236.48,175.8
INV5836,2025-04-03,North-West,Home,Blender,Client_086,6,108.9,653.4,374.99,278.41
INV5837,2025-04-03,North-East,Home,Vacuum Cleaner,Client_039,7,509.79,3568.53,2258.11,1310.42
INV5838,2025-04-03,South-East,Fashion,Hoodie,Client_034,7,49.93,349.51,245.14,104.37
INV5839,2025-04-03,North-West,Fashion,Cap,Client_058,7,33.55,234.85,159.3,75.55
INV5840,2025-04-03,South-West,Fashion,Backpack,Client_109,7,95.15,666.05,437.57,228.48
INV5841,2025-04-03,North-East,Home,Vacuum Cleaner,Client_133,4,568.39,2273.56,1570.95,702.61
INV5842,2025-04-03,Metro,Fashion,Backpack,Client_010,1,134.07,134.07,82.29,51.78
INV5843,2025-04-03,South-East,Health,Protein Powder,Client_098,7,68.3,478.1,265.29,212.81
INV5844,2025-04-03,North-West,Fashion,Backpack,Client_132,5,137.86,689.3,481.53,207.77
INV5845,2025-04-03,South-East,Technology,Wireless Mouse,Client_017,3,90.88,272.64,149.99,122.65
INV5846,2025-04-03,North-West,Fashion,Backpack,Client_061,6,72.75,436.5,281.52,154.98
INV5847,2025-04-03,Metro,Technology,Monitor,Client_065,8,736.74,5893.92,4244.8,1649.12
INV5848,2025-04-03,North-East,Fashion,Backpack,Client_067,6,86.11,516.66,370.21,146.45
INV5849,2025-04-03,Metro,Home,Vacuum Cleaner,Client_133,3,154.54,463.62,330.86,132.76
INV5850,2025-04-04,Metro,Home,Vacuum Cleaner,Client_087,2,177.48,354.96,207.17,147.79
INV5851,2025-04-04,North-East,Fashion,Cap,Client_023,3,14.49,43.47,27.97,15.5
INV5852,2025-04-04,North-West,Technology,External SSD,Client_028,6,219.17,1315.02,839.9,475.12
INV5853,2025-04-04,South-West,Health,Yoga Mat,Client_100,8,68.73,549.84,344.57,205.27
INV5854,2025-04-04,Metro,Fashion,Backpack,Client_028,6,53.49,320.94,187.71,133.23
INV5855,2025-04-04,South-East,Health,Vitamin Pack,Client_006,2,26.35,52.7,33.31,19.39
INV5856,2025-04-04,North-East,Health,Yoga Mat,Client_108,7,32.89,230.23,127.12,103.11
